"784017";"42.6844897";"2.840929";"Perpignan-Saint-Charles"
"713032";"47.227543";"4.9989864";"Gevrey-Chambertin"
"287037";"50.9979199";"2.2935808";"Dunkerque Grande-Synthe"
"581827";"44.8229891";"-0.5566593";"Bordeaux-Hourcade"
